Type,Price,Quantity,Timestamp,Unnamed: 4,Unnamed: 5,,
ask,38523000,0.14987902,1.68346E+12,,,,
bid,38521000,0.1297604,1.68346E+12,,,,
ask,38523000,0.13234303,1.68346E+12,,,,
bid,38521000,0.1120219,1.68346E+12,,,,
ask,38523000,0.03218795,1.68346E+12,,,,
bid,38523000,0.00072179,1.68346E+12,,,,
ask,38524000,0.24448242,1.68346E+12,,,,
bid,38521000,0.1120219,1.68346E+12,,,,
ask,38523000,0.01285299,1.68346E+12,,,,
bid,38521000,0.11461786,1.68346E+12,,,,
ask,38523000,0.0077918,1.68346E+12,,,,
bid,38524000,0.02627551,1.68346E+12,,,,
ask,38532000,0.06637051,1.68346E+12,,,,
bid,38521000,0.12413705,1.68346E+12,,,,
ask,38532000,0.06637051,1.68346E+12,,,,
bid,38523000,1.43061687,1.68346E+12,,,,
ask,38532000,0.06637051,1.68346E+12,,,,
bid,38523000,1.43061687,1.68346E+12,,,,
ask,38532000,0.06637051,1.68346E+12,,,,
bid,38523000,1.37246726,1.68346E+12,,,,
ask,38532000,0.06637051,1.68346E+12,,,,
bid,38523000,1.3653843,1.68346E+12,,,,
ask,38531000,0.00245621,1.68346E+12,,,,
bid,38523000,1.11337554,1.68346E+12,,,,
ask,38524000,0.10130419,1.68346E+12,,,,
bid,38524000,0.02900309,1.68346E+12,,,,
ask,38531000,0.00211285,1.68346E+12,,,,
bid,38523000,0.0606495,1.68346E+12,,,,
ask,38530000,0.50318602,1.68346E+12,,,,
bid,38523000,0.04693425,1.68346E+12,,,,
ask,38530000,0.45803717,1.68346E+12,,,,
bid,38523000,0.07987694,1.68346E+12,,,,
ask,38530000,0.45777763,1.68346E+12,,,,
bid,38523000,0.07531307,1.68346E+12,,,,
ask,38530000,0.46641123,1.68346E+12,,,,
bid,38523000,0.07579352,1.68346E+12,,,,
ask,38530000,0.58372736,1.68346E+12,,,,
bid,38523000,0.07709079,1.68346E+12,,,,
ask,38529000,0.1047965,1.68346E+12,,,,
bid,38523000,0.07709079,1.68346E+12,,,,
ask,38529000,0.1047965,1.68346E+12,,,,
bid,38523000,0.07263877,1.68346E+12,,,,
ask,38529000,0.10453697,1.68346E+12,,,,
bid,38522000,0.0028555,1.68346E+12,,,,
ask,38523000,0.06813979,1.68346E+12,,,,
bid,38522000,0.0028555,1.68346E+12,,,,
ask,38523000,0.06813979,1.68346E+12,,,,
bid,38521000,0.18738677,1.68346E+12,,,,
ask,38523000,0.01351663,1.68346E+12,,,,
bid,38523000,0.07803808,1.68346E+12,,,,
ask,38529000,0.10183697,1.68346E+12,,,,
bid,38523000,0.15591363,1.68346E+12,,,,
ask,38529000,0.10183697,1.68346E+12,,,,
bid,38521000,0.17326814,1.68346E+12,,,,
ask,38523000,0.02351082,1.68346E+12,,,,
bid,38521000,0.06059179,1.68346E+12,,,,
ask,38523000,0.02988548,1.68346E+12,,,,
bid,38521000,0.01106615,1.68346E+12,,,,
ask,38523000,0.02988548,1.68346E+12,,,,
bid,38523000,0.03929856,1.68346E+12,,,,
ask,38529000,0.04993176,1.68346E+12,,,,
bid,38521000,0.41892388,1.68346E+12,,,,
ask,38523000,0.24339855,1.68346E+12,,,,
bid,38522000,0.02293476,1.68346E+12,,,,
ask,38523000,0.24339855,1.68346E+12,,,,
bid,38520000,0.33542334,1.68346E+12,,,,
ask,38523000,0.2273876,1.68346E+12,,,,
bid,38519000,0.47313291,1.68346E+12,,,,
ask,38520000,0.40247749,1.68346E+12,,,,
bid,38519000,0.48613365,1.68346E+12,,,,
ask,38520000,0.44939375,1.68346E+12,,,,
bid,38519000,0.4586394,1.68346E+12,,,,
ask,38520000,0.34994201,1.68346E+12,,,,
bid,38519000,0.45796163,1.68346E+12,,,,
ask,38520000,0.28485541,1.68346E+12,,,,
bid,38519000,0.36216045,1.68346E+12,,,,
ask,38520000,0.28485541,1.68346E+12,,,,
bid,38519000,0.38802433,1.68346E+12,,,,
ask,38520000,0.28485541,1.68346E+12,,,,
bid,38519000,0.28563613,1.68346E+12,,,,
ask,38520000,0.17311061,1.68346E+12,,,,
bid,38519000,0.28213309,1.68346E+12,,,,
ask,38520000,0.17311061,1.68346E+12,,,,
bid,38519000,0.26090746,1.68346E+12,,,,
ask,38520000,0.03703558,1.68346E+12,,,,
bid,38519000,0.22390746,1.68346E+12,,,,
ask,38520000,0.03721329,1.68346E+12,,,,
bid,38519000,0.2446245,1.68346E+12,,,,
ask,38520000,0.05042804,1.68346E+12,,,,
bid,38519000,0.30701964,1.68346E+12,,,,
ask,38523000,0.2273876,1.68346E+12,,,,
bid,38519000,0.43676083,1.68346E+12,,,,
ask,38523000,0.2273876,1.68346E+12,,,,
bid,38519000,0.43176858,1.68346E+12,,,,
ask,38523000,0.2313876,1.68346E+12,,,,
bid,38519000,1.08026852,1.68346E+12,,,,
ask,38523000,0.2313876,1.68346E+12,,,,
bid,38519000,1.08824286,1.68346E+12,,,,
ask,38523000,0.2313876,1.68346E+12,,,,
bid,38519000,1.02333983,1.68346E+12,,,,
ask,38523000,0.3313876,1.68346E+12,,,,
bid,38520000,0.023587,1.68346E+12,,,,
ask,38523000,0.32920317,1.68346E+12,,,,
bid,38520000,0.51685225,1.68346E+12,,,,
ask,38523000,0.27628287,1.68346E+12,,,,
bid,38520000,0.56671455,1.68346E+12,,,,
ask,38522000,0.11377291,1.68346E+12,,,,
bid,38520000,0.51703837,1.68346E+12,,,,
ask,38522000,0.11377291,1.68346E+12,,,,
bid,38520000,0.41703837,1.68346E+12,,,,
ask,38522000,0.11377291,1.68346E+12,,,,
bid,38520000,0.20845756,1.68346E+12,,,,
ask,38523000,0.27612972,1.68346E+12,,,,
bid,38519000,0.49411556,1.68346E+12,,,,
ask,38520000,0.00261569,1.68346E+12,,,,
bid,38519000,0.11778029,1.68346E+12,,,,
ask,38520000,0.02209633,1.68346E+12,,,,
bid,38515000,0.0001428,1.68346E+12,,,,
ask,38520000,0.00948073,1.68346E+12,,,,
bid,38515000,0.0001428,1.68346E+12,,,,
ask,38520000,0.00948073,1.68346E+12,,,,
bid,38505000,0.13441718,1.68346E+12,,,,
ask,38519000,0.4178,1.68346E+12,,,,
bid,38517000,0.00009944,1.68346E+12,,,,
ask,38523000,0.50570623,1.68346E+12,,,,
bid,38517000,0.00009944,1.68346E+12,,,,
ask,38520000,0.01109647,1.68346E+12,,,,
bid,38502000,0.01125408,1.68346E+12,,,,
ask,38503000,1.92424029,1.68346E+12,,,,
bid,38501000,0.1004338,1.68346E+12,,,,
ask,38502000,0.27673443,1.68346E+12,,,,
bid,38501000,0.2596391,1.68346E+12,,,,
ask,38502000,0.27673443,1.68346E+12,,,,
bid,38501000,0.15526876,1.68346E+12,,,,
ask,38502000,0.27673443,1.68346E+12,,,,
bid,38500000,0.39144236,1.68346E+12,,,,
ask,38502000,0.27858128,1.68346E+12,,,,
bid,38500000,0.35405305,1.68346E+12,,,,
ask,38502000,0.2385403,1.68346E+12,,,,
bid,38500000,0.27872971,1.68346E+12,,,,
ask,38502000,0.3385403,1.68346E+12,,,,
bid,38499000,0.47900212,1.68346E+12,,,,
ask,38500000,0.03967556,1.68346E+12,,,,
bid,38498000,0.00259753,1.68346E+12,,,,
ask,38499000,0.01709089,1.68346E+12,,,,
bid,38478000,0.09184203,1.68346E+12,,,,
ask,38500000,0.03967556,1.68346E+12,,,,
bid,38479000,0.02014871,1.68346E+12,,,,
ask,38500000,0.03607556,1.68346E+12,,,,
bid,38479000,0.02297973,1.68346E+12,,,,
ask,38499000,0.23696433,1.68346E+12,,,,
bid,38478000,0.08730622,1.68346E+12,,,,
ask,38499000,0.64876433,1.68346E+12,,,,
bid,38470000,0.00388484,1.68346E+12,,,,
ask,38494000,0.38115485,1.68346E+12,,,,
bid,38469000,0.00259733,1.68346E+12,,,,
ask,38492000,0.21840528,1.68346E+12,,,,
bid,38465000,0.04432113,1.68346E+12,,,,
ask,38466000,0.00001205,1.68346E+12,,,,
bid,38463000,0.11987145,1.68346E+12,,,,
ask,38491000,0.01040268,1.68346E+12,,,,
bid,38464000,0.32748858,1.68346E+12,,,,
ask,38491000,0.00333666,1.68346E+12,,,,
bid,38469000,0.0082,1.68346E+12,,,,
ask,38491000,0.01629621,1.68346E+12,,,,
bid,38468000,0.00051991,1.68346E+12,,,,
ask,38490000,0.06212733,1.68346E+12,,,,
bid,38464000,0.25532431,1.68346E+12,,,,
ask,38469000,0.0248677,1.68346E+12,,,,
bid,38463000,0.20134564,1.68346E+12,,,,
ask,38464000,0.09198639,1.68346E+12,,,,
bid,38461000,0.56449018,1.68346E+12,,,,
ask,38489000,0.003,1.68346E+12,,,,
bid,38464000,0.06846987,1.68346E+12,,,,
ask,38489000,0.003,1.68346E+12,,,,
bid,38461000,0.04459018,1.68346E+12,,,,
ask,38489000,0.003,1.68346E+12,,,,
bid,38461000,0.04484965,1.68346E+12,,,,
ask,38489000,0.00170093,1.68346E+12,,,,
bid,38463000,0.5196,1.68346E+12,,,,
ask,38490000,0.05446772,1.68346E+12,,,,
bid,38463000,0.52294908,1.68346E+12,,,,
ask,38490000,0.05446772,1.68346E+12,,,,
bid,38471000,1.318,1.68346E+12,,,,
ask,38490000,0.11533609,1.68346E+12,,,,
bid,38471000,0.90256777,1.68346E+12,,,,
ask,38491000,0.00333666,1.68346E+12,,,,
bid,38471000,0.89373167,1.68346E+12,,,,
ask,38490000,0.01759349,1.68346E+12,,,,
bid,38471000,0.89373167,1.68346E+12,,,,
ask,38490000,1.10405957,1.68346E+12,,,,
bid,38472000,0.20793151,1.68346E+12,,,,
ask,38490000,0.628256,1.68346E+12,,,,
bid,38471000,0.8991876,1.68346E+12,,,,
ask,38490000,0.62955504,1.68346E+12,,,,
bid,38472000,0.00519859,1.68346E+12,,,,
ask,38490000,0.61573751,1.68346E+12,,,,
bid,38472000,0.00519859,1.68346E+12,,,,
ask,38489000,0.05046306,1.68346E+12,,,,
bid,38472000,0.10570088,1.68346E+12,,,,
ask,38489000,0.04076527,1.68346E+12,,,,
bid,38472000,0.08642641,1.68346E+12,,,,
ask,38489000,0.01466501,1.68346E+12,,,,
bid,38473000,0.01212542,1.68346E+12,,,,
ask,38487000,0.693,1.68346E+12,,,,
bid,38472000,0.12663267,1.68346E+12,,,,
ask,38489000,0.01466501,1.68346E+12,,,,
bid,38473000,0.0129531,1.68346E+12,,,,
ask,38486000,0.37985595,1.68346E+12,,,,
bid,38473000,0.01555232,1.68346E+12,,,,
ask,38486000,0.37935384,1.68346E+12,,,,
bid,38473000,0.01571303,1.68346E+12,,,,
ask,38486000,0.1,1.68346E+12,,,,
bid,38473000,0.01311381,1.68346E+12,,,,
ask,38486000,0.63342749,1.68346E+12,,,,
bid,38473000,0.03702338,1.68346E+12,,,,
ask,38485000,0.21839938,1.68346E+12,,,,
bid,38472000,0.01298996,1.68346E+12,,,,
ask,38485000,0.21839938,1.68346E+12,,,,
bid,38461000,0.00207549,1.68346E+12,,,,
ask,38485000,0.21839938,1.68346E+12,,,,
bid,38455000,0.06966244,1.68346E+12,,,,
ask,38461000,0.34921451,1.68346E+12,,,,
bid,38459000,0.12750954,1.68346E+12,,,,
ask,38460000,0.0250124,1.68346E+12,,,,
bid,38455000,0.17360528,1.68346E+12,,,,
ask,38459000,0.12352661,1.68346E+12,,,,
bid,38446000,0.1089646,1.68346E+12,,,,
ask,38447000,0.27609035,1.68346E+12,,,,
bid,38441000,0.05662638,1.68346E+12,,,,
ask,38442000,0.07514478,1.68346E+12,,,,
bid,38440000,0.05561268,1.68346E+12,,,,
ask,38442000,0.02737015,1.68346E+12,,,,
bid,38438000,0.15413937,1.68346E+12,,,,
ask,38441000,0.9995968,1.68346E+12,,,,
bid,38433000,0.03264579,1.68346E+12,,,,
ask,38441000,0.91902912,1.68346E+12,,,,
bid,38433000,0.01086088,1.68346E+12,,,,
ask,38441000,1.12756399,1.68346E+12,,,,
bid,38428000,0.02602269,1.68346E+12,,,,
ask,38432000,0.77170048,1.68346E+12,,,,
bid,38429000,0.00242357,1.68346E+12,,,,
ask,38432000,0.7493201,1.68346E+12,,,,
bid,38428000,0.04116011,1.68346E+12,,,,
ask,38429000,0.13935644,1.68346E+12,,,,
bid,38422000,0.0716545,1.68346E+12,,,,
ask,38428000,0.32331061,1.68346E+12,,,,
bid,38420000,0.34702247,1.68346E+12,,,,
ask,38422000,0.0179082,1.68346E+12,,,,
bid,38421000,0.18185868,1.68346E+12,,,,
ask,38426000,0.01862021,1.68346E+12,,,,
bid,38422000,0.00260226,1.68346E+12,,,,
ask,38426000,0.9198223,1.68346E+12,,,,
bid,38422000,0.20446389,1.68346E+12,,,,
ask,38426000,0.93147989,1.68346E+12,,,,
bid,38423000,0.0005726,1.68346E+12,,,,
ask,38426000,0.41113549,1.68346E+12,,,,
bid,38422000,0.08904129,1.68346E+12,,,,
ask,38425000,0.11311564,1.68346E+12,,,,
bid,38421000,0.33710569,1.68346E+12,,,,
ask,38422000,0.00915531,1.68346E+12,,,,
bid,38421000,0.32893467,1.68346E+12,,,,
ask,38425000,0.05523929,1.68346E+12,,,,
bid,38420000,0.15174034,1.68346E+12,,,,
ask,38421000,0.59189623,1.68346E+12,,,,
bid,38417000,0.07380457,1.68346E+12,,,,
ask,38419000,0.76453867,1.68346E+12,,,,
bid,38417000,0.04347301,1.68346E+12,,,,
ask,38419000,0.77215869,1.68346E+12,,,,
bid,38413000,0.8706872,1.68346E+12,,,,
ask,38415000,0.00191865,1.68346E+12,,,,
bid,38407000,1.39258575,1.68346E+12,,,,
ask,38408000,0.98686451,1.68346E+12,,,,
bid,38407000,1.29003676,1.68346E+12,,,,
ask,38408000,0.02179851,1.68346E+12,,,,
bid,38408000,0.06275545,1.68346E+12,,,,
ask,38417000,0.08647098,1.68346E+12,,,,
bid,38407000,0.01473096,1.68346E+12,,,,
ask,38417000,0.21335485,1.68346E+12,,,,
bid,38419000,0.04633433,1.68346E+12,,,,
ask,38421000,0.21301055,1.68346E+12,,,,
bid,38408000,0.3,1.68346E+12,,,,
ask,38421000,0.10492579,1.68346E+12,,,,
bid,38409000,0.02232577,1.68346E+12,,,,
ask,38432000,0.42524859,1.68346E+12,,,,
bid,38407000,0.12603692,1.68346E+12,,,,
ask,38432000,0.39330645,1.68346E+12,,,,
bid,38399000,0.03491158,1.68346E+12,,,,
ask,38400000,0.74260941,1.68346E+12,,,,
bid,38399000,0.07755604,1.68346E+12,,,,
ask,38400000,0.24828163,1.68346E+12,,,,
bid,38397000,0.02990584,1.68346E+12,,,,
ask,38400000,0.0191983,1.68346E+12,,,,
bid,38398000,0.0026043,1.68346E+12,,,,
ask,38400000,0.62091068,1.68346E+12,,,,
bid,38382000,0.9208,1.68346E+12,,,,
ask,38384000,0.73170854,1.68346E+12,,,,
bid,38382000,0.81735584,1.68346E+12,,,,
ask,38399000,0.20965289,1.68346E+12,,,,
bid,38381000,0.45836148,1.68346E+12,,,,
ask,38399000,0.14075525,1.68346E+12,,,,
bid,38382000,0.52121222,1.68346E+12,,,,
ask,38384000,0.15731365,1.68346E+12,,,,
bid,38385000,0.521,1.68346E+12,,,,
ask,38399000,0.02279208,1.68346E+12,,,,
bid,38385000,10.52870465,1.68346E+12,,,,
ask,38399000,0.02573389,1.68346E+12,,,,
bid,38386000,0.1,1.68346E+12,,,,
ask,38399000,0.00025881,1.68346E+12,,,,
bid,38387000,0.4328651,1.68346E+12,,,,
ask,38399000,0.09653877,1.68346E+12,,,,
bid,38399000,0.0719348,1.68346E+12,,,,
ask,38400000,1.01935007,1.68346E+12,,,,
bid,38399000,0.01824982,1.68346E+12,,,,
ask,38400000,0.42448085,1.68346E+12,,,,
bid,38399000,0.58459857,1.68346E+12,,,,
ask,38400000,0.03333266,1.68346E+12,,,,
bid,38400000,0.20395749,1.68346E+12,,,,
ask,38412000,0.00029347,1.68346E+12,,,,
bid,38400000,0.04677199,1.68346E+12,,,,
ask,38412000,0.04917301,1.68346E+12,,,,
bid,38401000,0.00027147,1.68346E+12,,,,
ask,38411000,0.01116288,1.68346E+12,,,,
bid,38401000,0.00027147,1.68346E+12,,,,
ask,38411000,0.01116288,1.68346E+12,,,,
bid,38412000,0.09924078,1.68346E+12,,,,
ask,38429000,0.02116222,1.68346E+12,,,,
bid,38382000,0.00034378,1.68346E+12,,,,
ask,38383000,0.08182045,1.68346E+12,,,,
bid,38379000,0.20300051,1.68346E+12,,,,
ask,38380000,1.03289487,1.68346E+12,,,,
bid,38381000,0.55393531,1.68346E+12,,,,
ask,38414000,0.652,1.68346E+12,,,,
bid,38381000,0.5589,1.68346E+12,,,,
ask,38424000,0.0011236,1.68346E+12,,,,
bid,38385000,0.4274,1.68346E+12,,,,
ask,38412000,0.0386786,1.68346E+12,,,,
bid,38385000,0.58735702,1.68346E+12,,,,
ask,38412000,0.00520671,1.68346E+12,,,,
bid,38387000,0.12786101,1.68346E+12,,,,
ask,38390000,0.0000393,1.68346E+12,,,,
bid,38390000,0.207669,1.68346E+12,,,,
ask,38415000,0.00441604,1.68346E+12,,,,
bid,38390000,0.07293252,1.68346E+12,,,,
ask,38414000,0.08118938,1.68346E+12,,,,
bid,38391000,0.00944662,1.68346E+12,,,,
ask,38414000,0.06059511,1.68346E+12,,,,
bid,38393000,0.12784103,1.68346E+12,,,,
ask,38412000,0.003,1.68346E+12,,,,
bid,38414000,0.01146001,1.68346E+12,,,,
ask,38432000,0.29705091,1.68346E+12,,,,
bid,38414000,0.23162127,1.68346E+12,,,,
ask,38432000,0.29705091,1.68346E+12,,,,
bid,38414000,0.07689849,1.68346E+12,,,,
ask,38429000,0.00173515,1.68346E+12,,,,
bid,38415000,0.2921154,1.68346E+12,,,,
ask,38429000,0.00160504,1.68346E+12,,,,
bid,38415000,0.31567386,1.68346E+12,,,,
ask,38429000,0.01292699,1.68346E+12,,,,
bid,38429000,0.01100181,1.68346E+12,,,,
ask,38431000,0.0193393,1.68346E+12,,,,
bid,38429000,0.00078066,1.68346E+12,,,,
ask,38431000,0.04905036,1.68346E+12,,,,
bid,38431000,0.02261959,1.68346E+12,,,,
ask,38432000,0.31033778,1.68346E+12,,,,
bid,38431000,0.02261959,1.68346E+12,,,,
ask,38432000,0.26260741,1.68346E+12,,,,
bid,38431000,0.02261959,1.68346E+12,,,,
ask,38432000,1.53112294,1.68346E+12,,,,
bid,38431000,0.02410276,1.68346E+12,,,,
ask,38432000,1.51594463,1.68346E+12,,,,
bid,38431000,0.03711309,1.68346E+12,,,,
ask,38432000,1.49558757,1.68346E+12,,,,
bid,38422000,0.18574032,1.68346E+12,,,,
ask,38423000,0.11185479,1.68346E+12,,,,
bid,38422000,0.23805681,1.68346E+12,,,,
ask,38423000,1.37967679,1.68346E+12,,,,
bid,38420000,0.26677909,1.68346E+12,,,,
ask,38422000,0.42947553,1.68346E+12,,,,
bid,38420000,0.17040101,1.68346E+12,,,,
ask,38423000,1.29663503,1.68346E+12,,,,
bid,38415000,0.03815453,1.68346E+12,,,,
ask,38420000,0.08952012,1.68346E+12,,,,
bid,38415000,0.04075767,1.68346E+12,,,,
ask,38420000,0.1352275,1.68346E+12,,,,
bid,38415000,0.04856613,1.68346E+12,,,,
ask,38420000,0.37779427,1.68346E+12,,,,
bid,38415000,0.04856613,1.68346E+12,,,,
ask,38420000,0.35367598,1.68346E+12,,,,
bid,38415000,0.02511605,1.68346E+12,,,,
ask,38420000,0.3308998,1.68346E+12,,,,
bid,38414000,0.00013018,1.68346E+12,,,,
ask,38415000,0.06443613,1.68346E+12,,,,
bid,38415000,0.01843673,1.68346E+12,,,,
ask,38416000,0.015,1.68346E+12,,,,
bid,38410000,0.00026034,1.68346E+12,,,,
ask,38411000,0.27818299,1.68346E+12,,,,
bid,38410000,0.00026034,1.68346E+12,,,,
ask,38411000,0.03767484,1.68346E+12,,,,
bid,38410000,0.01327127,1.68346E+12,,,,
ask,38411000,0.01378487,1.68346E+12,,,,
bid,38410000,0.01247873,1.68346E+12,,,,
ask,38411000,0.10958209,1.68346E+12,,,,
bid,38403000,0.00161447,1.68346E+12,,,,
ask,38404000,0.58090295,1.68346E+12,,,,
bid,38402000,0.00013022,1.68346E+12,,,,
ask,38403000,0.06274781,1.68346E+12,,,,
bid,38401000,0.10026039,1.68346E+12,,,,
ask,38402000,0.04820471,1.68346E+12,,,,
bid,38400000,0.66819539,1.68346E+12,,,,
ask,38401000,0.0976526,1.68346E+12,,,,
bid,38401000,0.1769446,1.68346E+12,,,,
ask,38402000,0.05763622,1.68346E+12,,,,
bid,38401000,0.12583067,1.68346E+12,,,,
ask,38402000,0.00300794,1.68346E+12,,,,
bid,38400000,0.70591198,1.68346E+12,,,,
ask,38401000,0.51801288,1.68346E+12,,,,
bid,38400000,0.59886691,1.68346E+12,,,,
ask,38401000,0.51652859,1.68346E+12,,,,
bid,38400000,0.62310863,1.68346E+12,,,,
ask,38401000,0.51652859,1.68346E+12,,,,
bid,38400000,0.34572276,1.68346E+12,,,,
ask,38401000,0.51652859,1.68346E+12,,,,
bid,38400000,0.33179615,1.68346E+12,,,,
ask,38401000,0.51652859,1.68346E+12,,,,
bid,38400000,0.00026041,1.68346E+12,,,,
ask,38401000,0.51652859,1.68346E+12,,,,
bid,38391000,0.63671936,1.68346E+12,,,,
ask,38399000,0.00945151,1.68346E+12,,,,
bid,38392000,0.0026047,1.68346E+12,,,,
ask,38399000,0.00945151,1.68346E+12,,,,
bid,38392000,0.09680817,1.68346E+12,,,,
ask,38398000,1.32537631,1.68346E+12,,,,
bid,38392000,0.0713164,1.68346E+12,,,,
ask,38398000,1.07969882,1.68346E+12,,,,
bid,38393000,0.01446189,1.68346E+12,,,,
ask,38397000,0.06130077,1.68346E+12,,,,
bid,38393000,0.11472235,1.68346E+12,,,,
ask,38397000,0.00007503,1.68346E+12,,,,
bid,38397000,0.3701927,1.68346E+12,,,,
ask,38398000,0.11974762,1.68346E+12,,,,
bid,38397000,0.3531939,1.68346E+12,,,,
ask,38398000,0.05136199,1.68346E+12,,,,
bid,38398000,0.33325566,1.68346E+12,,,,
ask,38400000,0.04589305,1.68346E+12,,,,
bid,38398000,0.33351609,1.68346E+12,,,,
ask,38400000,0.15212177,1.68346E+12,,,,
bid,38397000,0.3531939,1.68346E+12,,,,
ask,38398000,0.01213933,1.68346E+12,,,,
bid,38397000,0.34181183,1.68346E+12,,,,
ask,38398000,0.43543305,1.68346E+12,,,,
bid,38393000,0.0650748,1.68346E+12,,,,
ask,38397000,0.66808909,1.68346E+12,,,,
bid,38392000,0.07570074,1.68346E+12,,,,
ask,38397000,0.66808909,1.68346E+12,,,,
bid,38391000,0.61214729,1.68346E+12,,,,
ask,38392000,0.00246397,1.68346E+12,,,,
bid,38394000,0.09538464,1.68346E+12,,,,
ask,38397000,0.65637817,1.68346E+12,,,,
bid,38394000,0.09538464,1.68346E+12,,,,
ask,38397000,0.66611776,1.68346E+12,,,,
bid,38394000,0.08477295,1.68346E+12,,,,
ask,38397000,0.63720535,1.68346E+12,,,,
bid,38395000,0.09635388,1.68346E+12,,,,
ask,38397000,0.63627744,1.68346E+12,,,,
bid,38394000,0.09009254,1.68346E+12,,,,
ask,38395000,0.87052555,1.68346E+12,,,,
bid,38393000,0.43207733,1.68346E+12,,,,
ask,38395000,0.63437613,1.68346E+12,,,,
bid,38394000,0.02805708,1.68346E+12,,,,
ask,38395000,0.01708053,1.68346E+12,,,,
bid,38391000,0.61214729,1.68346E+12,,,,
ask,38392000,0.04896368,1.68346E+12,,,,
bid,38391000,0.61319451,1.68346E+12,,,,
ask,38392000,0.03785464,1.68346E+12,,,,
bid,38391000,0.56925051,1.68346E+12,,,,
ask,38392000,0.07414175,1.68346E+12,,,,
bid,38391000,0.36315285,1.68346E+12,,,,
ask,38397000,0.62083091,1.68346E+12,,,,
bid,38392000,0.35723537,1.68346E+12,,,,
ask,38397000,0.61002217,1.68346E+12,,,,
bid,38392000,0.03241556,1.68346E+12,,,,
ask,38397000,0.4495747,1.68346E+12,,,,
bid,38392000,0.14631138,1.68346E+12,,,,
ask,38397000,0.06518072,1.68346E+12,,,,
bid,38393000,0.543,1.68346E+12,,,,
ask,38397000,0.49489477,1.68346E+12,,,,
bid,38392000,0.41283769,1.68346E+12,,,,
ask,38397000,0.51441486,1.68346E+12,,,,
bid,38393000,0.00366059,1.68346E+12,,,,
ask,38397000,0.38317544,1.68346E+12,,,,
bid,38393000,0.04366059,1.68346E+12,,,,
ask,38397000,0.67301442,1.68346E+12,,,,
bid,38393000,0.05880509,1.68346E+12,,,,
ask,38397000,0.66421246,1.68346E+12,,,,
bid,38393000,0.05921025,1.68346E+12,,,,
ask,38397000,0.55009763,1.68346E+12,,,,
bid,38393000,0.25348271,1.68346E+12,,,,
ask,38397000,0.21486458,1.68346E+12,,,,
bid,38393000,0.09117445,1.68346E+12,,,,
ask,38397000,0.61145508,1.68346E+12,,,,
bid,38393000,0.40665569,1.68346E+12,,,,
ask,38397000,0.56475498,1.68346E+12,,,,
bid,38393000,0.40665569,1.68346E+12,,,,
ask,38397000,0.25538354,1.68346E+12,,,,
bid,38393000,0.10926033,1.68346E+12,,,,
ask,38397000,0.25251874,1.68346E+12,,,,
bid,38393000,0.09732237,1.68346E+12,,,,
ask,38397000,0.23946363,1.68346E+12,,,,
bid,38393000,2.77840228,1.68346E+12,,,,
ask,38397000,0.22846363,1.68346E+12,,,,
bid,38394000,0.09346105,1.68346E+12,,,,
ask,38397000,0.19647012,1.68346E+12,,,,
bid,38395000,0.00228565,1.68346E+12,,,,
ask,38397000,0.5795668,1.68346E+12,,,,
bid,38395000,0.00280656,1.68346E+12,,,,
ask,38397000,0.514419,1.68346E+12,,,,
bid,38395000,0.00280656,1.68346E+12,,,,
ask,38397000,0.51415857,1.68346E+12,,,,
bid,38395000,0.03681068,1.68346E+12,,,,
ask,38397000,0.15748551,1.68346E+12,,,,
bid,38394000,0.10706049,1.68346E+12,,,,
ask,38395000,0.15179148,1.68346E+12,,,,
bid,38397000,0.50190721,1.68346E+12,,,,
ask,38400000,0.10640327,1.68346E+12,,,,
bid,38397000,0.50190721,1.68346E+12,,,,
ask,38400000,0.10640327,1.68346E+12,,,,
bid,38397000,0.52538631,1.68346E+12,,,,
ask,38400000,0.10640327,1.68346E+12,,,,
bid,38397000,0.54657801,1.68346E+12,,,,
ask,38400000,0.05448312,1.68346E+12,,,,
bid,38400000,0.00520833,1.68346E+12,,,,
ask,38402000,0.02322436,1.68346E+12,,,,
bid,38400000,0.11478824,1.68346E+12,,,,
ask,38406000,0.00678932,1.68346E+12,,,,
bid,38410000,0.00026034,1.68346E+12,,,,
ask,38427000,0.00242566,1.68346E+12,,,,
bid,38410000,0.00026034,1.68346E+12,,,,
ask,38411000,0.04520285,1.68346E+12,,,,
bid,38411000,0.02245348,1.68346E+12,,,,
ask,38432000,0.002,1.68346E+12,,,,
bid,38413000,0.01301168,1.68346E+12,,,,
ask,38432000,0.70795711,1.68346E+12,,,,
bid,38413000,0.01301168,1.68346E+12,,,,
ask,38432000,0.68089634,1.68346E+12,,,,
bid,38411000,0.33918113,1.68346E+12,,,,
